390,17.52849,78.26405,patancheru,1253
391,17.51882,78.27885,icrisat,1253
392,17.51377,78.28831,rc puram,1253
454,17.50922,78.30033,mandal office,1253
455,17.50482,78.30836,AShok nagar,1253
453,17.50233,78.31185,jyothi nagar,1253
398,17.495,78.31592,lingampally,1253
399,17.49516,78.32285,chanda nagar,1253
400,17.49529,78.33217,gangaram ,1253
401,17.49529,78.34075,deepthisri Nagar/ madinaguda,1253
459,17.49451,78.35235,allwyn x road,1253
403,17.4864,78.3581,hafeezpet ,1253
499,17.47581,78.36326,cr foundation,1253
456,17.46529,78.3675,kondapur,1253
325,17.45886,78.367,kothaguda x road,1253
489,17.45815,78.37094,satyam/jayabheri,1253
326,17.45593,78.3776,hitex kaman,1253
410,17.45087,78.38186,hitech City,1253
328,17.44389,78.38726,madhapur nift,1253
329,17.44111,78.39139,madhapur petrol bunk,1253
316,17.43933,78.39641,madhapur ps,1253
315,17.432,78.40704,peddamma temple,1253
333,17.43014,78.41156,usha kiran,1253
1055,17.42697,78.41573,jubilee hills checkpost,1253
974,17.43086,78.42086,venkatagiri,1253
975,17.43262,78.42624,krishna nagar,1253
942,17.43688,78.4282,Yousufguda Checkpost,1253
977,17.43667,78.43215,yousufguda basti,1253
978,17.44134,78.4319,krishna kanth park,1253
979,17.44432,78.43308,kalyan nagar,1253
877,17.44026,78.44251,sr nagar,1253
1056,17.43715,78.44391,mythrivanam,1253
1062,17.43458,78.44797,Ameerpet,1253
1058,17.43573,78.45191,lalbungalow,1253
1059,17.43553,78.45484,greenlands,1253
809,17.44436,78.46142,shyamlal,1253
810,17.44422,78.47192,prakash nagar,1253
811,17.44338,78.48793,paradise,1253
812,17.44316,78.49619,patnY,1253
2098,17.44166,78.49899,Clock Tower,1253
787,17.43451,78.50125,Secunderabad,1253

