1015,17.47235,78.5697,ecil x road,901
1028,17.47763,78.56231,Radhika,901
1029,17.48003,78.55683,A S Rao Nagar,901
1031,17.48342,78.55002,SainikPuri,901
1033,17.48209,78.53736,Neredmet X Road,901
2011,17.47393,78.53852,Old Ps,901
2012,17.46904,78.53908,Vinayaka Nagar,901
2013,17.46514,78.53868,Krupa complex,901
2014,17.46034,78.53559,Safilguda,901
2015,17.45804,78.53672,Anand Bagh,901
2016,17.44968,78.53658,Malkajgiri,901
2018,17.44627,78.53569,Sairam Theatre,901
2019,17.44213,78.53189,Mirzal Guda,901
2020,17.43906,78.52893,Lala Guda,901
2021,17.43931,78.52565,New Bridge,901
2022,17.43645,78.52004,Railway Hospital,901
1286,17.43519,78.51428,Alagadda Baavi,901
2082,17.43316,78.50713,Chilkalguda,901
815,17.43463,78.50146,secunderabad,901
789,17.44295,78.49387,Patny,901
790,17.4431,78.48618,Paradise x road,901
791,17.44394,78.47126,Prakash Nagar,901
793,17.43375,78.45587,RJ College,901
794,17.42613,78.45083,Panjagutta,901
795,17.41811,78.44891,banjara hills Road No 7,901
407,17.41353,78.45047,care hospital,901
340,17.4077,78.4512,pension office,901
341,17.40415,78.45224,masab tank,901
800,17.39876,78.44937,NMDC,901
761,17.39798,78.44341,SD Hospital,901
762,17.39473,78.43841,Mehdipatnam,901

