324,17.46494,78.36432,kondapur,1182
325,17.45886,78.367,kothaguda x road,1182
489,17.45815,78.37094,satyam/jayabheri,1182
326,17.45593,78.3776,hitex kaman,1182
423,17.45171,78.38131,shilparamam,1182
328,17.44389,78.38726,madhapur nift,1182
329,17.44111,78.39139,madhapur petrol bunk,1182
316,17.43933,78.39641,madhapur ps,1182
315,17.432,78.40704,peddamma temple,1182
333,17.43014,78.41156,usha kiran,1182
1055,17.42697,78.41573,jubilee hills checkpost,1182
974,17.43086,78.42086,venkatagiri,1182
1218,17.43023,78.42519,srinagar x road,1182
975,17.43262,78.42624,krishna nagar,1182
942,17.43688,78.4282,Yousufguda Checkpost,1182
977,17.43667,78.43215,yousufguda basti,1182
978,17.44134,78.4319,krishna kanth park,1182
979,17.44432,78.43308,kalyan nagar,1182
877,17.44026,78.44251,sr nagar,1182
1056,17.43715,78.44391,mythrivanam,1182
878,17.43162,78.448,ameerpet,1182
880,17.41947,78.45689,erramanzil,1182
881,17.41629,78.45771,khairatabad rto office,1182
343,17.40593,78.46313,lakdikapool,1182
344,17.40714,78.4663,telephone bhavan,1182
2154,17.41162,78.48223,rk mattum,1182
2155,17.41073,78.4852,ntr stadium,1182
2482,17.40866,78.4911,ashok nagar,1182
2481,17.40767,78.49406,sudarshan,1182
368,17.40626,78.49846,rtc x road / Bus Bhavan,1182
927,17.40478,78.50243,vst,1182
1310,17.4049,78.51213,vidya nagaR,1182
1828,17.40358,78.5148,Shivam,1182
1831,17.39736,78.51211,Syndicate Bank,1182
887,17.39174,78.51236,6 number,1182
929,17.39234,78.51688,amberpet,1182
930,17.3927,78.51962,amberpet gandhi statue,1182
931,17.39401,78.52313,irani hotel,1182
932,17.39653,78.52933,t v studio,1182
933,17.39793,78.53267,ramanthapur colony,1182
934,17.39956,78.53708,ramanthapur public school,1182
935,17.40117,78.54349,church,1182
936,17.40137,78.54997,modern bakery,1182
937,17.40159,78.55916,uppal x road,1182
938,17.40162,78.56558,uppal gandhi statue,1182
939,17.40165,78.56838,uppal bus stop,1182
1989,17.402,78.58198,peerzadiguda,1182
1993,17.40488,78.58703,boduppal x road,1182
1995,17.40576,78.58937,uppal depot,1182
1996,17.40748,78.59497,canara nagar,1182
1980,17.41013,78.60322,medipallY,1182
2000,17.42004,78.60671,rtc colony ,1182
1651,17.41968,78.6099,Chengicherla depot,1182

