436,17.32476,78.5662,Ngos colony,463
3000,17.32942,78.56563,government hospital,463
3001,17.32938,78.5688,red tank,463
2498,17.33132,78.56911,ganesh temple,463
438,17.33783,78.56957,Panama Garden,463
3014,17.33939,78.56613,Vishnu Theatre,463
439,17.34073,78.56236,Chintalakunta,463
440,17.3427,78.55644,Chintalakunta Checkpost  ,463
441,17.34724,78.54985,Lb Nagar Ring road,463
442,17.35008,78.54759,Lb Nagar,463
443,17.35576,78.54536,Ntr Nagar,463
444,17.36266,78.54357,Dwaraka Nagar,463
445,17.36703,78.54058,Kothapet,463
463,17.36824,78.53557,Fruit market,463
485,17.36852,78.52475,Dilsukh Nagar,463
464,17.36949,78.51625,TV TOWER,463
465,17.37191,78.51014,Malakpet Super Bazaar,463
466,17.37296,78.5059,Chermas,463
467,17.37475,78.4989,Nalgonda X Road,463
468,17.3773,78.49192,Chaderghat,463
495,17.38475,78.48753,Koti Womens College,463
1579,17.39005,78.48536,Ramkoti,463
363,17.39509,78.49008,ymca,463
366,17.39735,78.49202,NArayanaguda,463
367,17.40357,78.49524,chikkadapalli,463
1188,17.40736,78.49667,rtc x road,463
1163,17.41589,78.49845,raja delux,463
1164,17.42011,78.50028,musheerabad police station,463
1443,17.42498,78.50177,Gandhi Hospital,463
1398,17.43478,78.50508,rethifile busstation,463

