3894,17.41675,78.64757,Chowdariguda ,1164
3896,17.41422,78.64968,chowdariguda village,1164
3897,17.41471,78.64446,Phase 3,1164
3898,17.41499,78.64487,Sai baba Temple,1164
3899,17.41755,78.62973,Narapally,1164
1975,17.41299,78.61529,CPRI,1164
1979,17.40962,78.60266,MEdipally,1164
1981,17.40732,78.59554,CANARA NAGAR,1164
1982,17.40457,78.58954,Uppal Depot,1164
1983,17.40459,78.58671,Boduppal X Road,1164
1984,17.40145,78.58194,Peerzadiguda,1164
944,17.40138,78.57125,Uppal Bus Stop,1164
945,17.40135,78.56536,Uppal Gandhi Statue,1164
997,17.40227,78.55901,uppal x Road,1164
1819,17.40583,78.55541,survey of india ,1164
1821,17.41487,78.54583,ngri ,1164
1385,17.42121,78.53942,habsiguda,1164
1824,17.42628,78.53133,tarnaka ,1164
1285,17.43407,78.52089,Mettuguda,1164
1286,17.43519,78.51428,Alagadda Baavi,1164
1398,17.43478,78.50508,rethifile busstation,1164
1586,17.44053,78.49793,clock tower,1164
1001,17.44949,78.49643,jbs,1164

