1243,17.37847,78.48182,CBS,913
1620,17.37341,78.4759,AFZalgunj,913
1247,17.38005,78.47501,Osmangunj,913
1248,17.38806,78.47153,Gandhi bavan ,913
302,17.39499,78.47036,Nampally Public Garden,913
304,17.40322,78.46536,Lakdikapool,913
492,17.40477,78.46104,bjr college,913
1344,17.40897,78.46044,shadan college,913
896,17.4146,78.45837,Khairatabad,913
897,17.42037,78.45603,Erramanzil,913
898,17.42308,78.45439,NIMS Hospital,913
1598,17.42875,78.45082,Panjagutta colony,913
899,17.43181,78.44748,Ameerpet,913
900,17.43752,78.44342,Mythrivanam,913
901,17.44305,78.44067,SR Nagar,913
902,17.44799,78.4378,ESI Hospital,913
903,17.4566,78.4336,Erragadda,913
1348,17.45661,78.44202,sanath nagar police station,913
1223,17.45486,78.44776,Sanath nagar,913

