325,17.45886,78.367,kothaguda x road,790
326,17.45593,78.3776,hitex kaman,790
423,17.45171,78.38131,shilparamam,790
328,17.44389,78.38726,madhapur nift,790
329,17.44111,78.39139,madhapur petrol bunk,790
316,17.43933,78.39641,madhapur ps,790
315,17.432,78.40704,peddamma temple,790
333,17.43014,78.41156,usha kiran,790
1055,17.42697,78.41573,jubilee hills checkpost,790
974,17.43086,78.42086,venkatagiri,790
1218,17.43023,78.42519,srinagar x road,790
975,17.43262,78.42624,krishna nagar,790
942,17.43688,78.4282,Yousufguda Checkpost,790
977,17.43667,78.43215,yousufguda basti,790
978,17.44134,78.4319,krishna kanth park,790
979,17.44432,78.43308,kalyan nagar,790
877,17.44026,78.44251,sr nagar,790
1056,17.43715,78.44391,mythrivanam,790
878,17.43162,78.448,ameerpet,790
1605,17.4294,78.45069,panjagutta colony,790
880,17.41947,78.45689,erramanzil,790
881,17.41629,78.45771,khairatabad rto office,790
343,17.40593,78.46313,lakdikapool,790
344,17.40714,78.4663,telephone bhavan,790
2154,17.41162,78.48223,rk mattum,790
2155,17.41073,78.4852,ntr stadium,790
2482,17.40866,78.4911,ashok nagar,790
2481,17.40767,78.49406,sudarshan,790
368,17.40626,78.49846,rtc x road / Bus Bhavan,790
927,17.40478,78.50243,vst,790
1310,17.4049,78.51213,vidya nagaR,790
1828,17.40358,78.5148,Shivam,790
1831,17.39736,78.51211,Syndicate Bank,790
887,17.39174,78.51236,6 number,790
929,17.39234,78.51688,amberpet,790
930,17.3927,78.51962,amberpet gandhi statue,790
931,17.39401,78.52313,irani hotel,790
932,17.39653,78.52933,t v studio,790
933,17.39793,78.53267,ramanthapur colony,790
934,17.39956,78.53708,ramanthapur public school,790
935,17.40117,78.54349,church,790
936,17.40137,78.54997,modern bakery,790
937,17.40159,78.55916,uppal x road,790
938,17.40162,78.56558,uppal gandhi statue,790
939,17.40165,78.56838,uppal bus stop,790
1989,17.402,78.58198,peerzadiguda,790
1993,17.40488,78.58703,boduppal x road,790
1995,17.40576,78.58937,uppal depot,790

