1027,17.47274,78.56946,ECIL X Road,1068
1028,17.47763,78.56231,Radhika,1068
1029,17.48003,78.55683,A S Rao Nagar,1068
1031,17.48342,78.55002,SainikPuri,1068
1033,17.48209,78.53736,Neredmet X Road,1068
2011,17.47393,78.53852,Old Ps,1068
2012,17.46904,78.53908,Vinayaka Nagar,1068
2013,17.46514,78.53868,Krupa complex,1068
2014,17.46034,78.53559,Safilguda,1068
2071,17.44821,78.5089,shenoy nursing home,1068
2104,17.44286,78.49887,YMCa,1068
1587,17.4429,78.496,PAtny,1068
790,17.4431,78.48618,Paradise x road,1068
791,17.44394,78.47126,Prakash Nagar,1068
792,17.44398,78.46142,ShyamLal,1068
868,17.44243,78.45904,Begumpet Public School,1068
793,17.43375,78.45587,RJ College,1068
794,17.42613,78.45083,Panjagutta,1068
406,17.42646,78.43832,Tv9/Masjeed,1068
374,17.42357,78.42773,LV Prasad,1068
334,17.42869,78.41307,Jubilee Hills Checkpost,1068
314,17.42979,78.41068,Usha kiran,1068
332,17.43111,78.4074,Peddamma Temple,1068
331,17.43944,78.39594,Madhapur PS,1068
317,17.44093,78.39126,Madhapur petrol bunk,1068
318,17.44648,78.38487,Madhapur Image Hospital,1068
327,17.4511,78.38132,Hitech City,1068
415,17.4459,78.37752,Tcs,1068
502,17.44161,78.37726,Raheja Mindspace,1068
917,17.428,78.37538,nccb,1068
770,17.43523,78.3676,Telecom Nagar,1068
771,17.43903,78.36302,Gachibowli X Road,1068
912,17.44091,78.36,Indira Nagar,1068
1557,17.44469,78.35262,IIIt,1068
1255,17.43664,78.34735,infosys,1068
1256,17.42547,78.34045,wipro circle,1068
2962,17.42201,78.3383,icici,1068
1259,17.42108,78.33763,capgemini,1068
1265,17.41995,78.34762,waverock,1068

