2048,17.51271,78.56264,balaji nagar,291
2049,17.51358,78.55281,zphs,291
2050,17.51262,78.54211,meghadri heights,291
3958,17.51296,78.54026,Hanuman Temple,291
2051,17.50466,78.54035,yapral,291
2052,17.50214,78.53936,bapuji nagar,291
2053,17.49677,78.53243,ammu guda,291
2054,17.49825,78.52726,eme centre,291
2055,17.49624,78.52142,karm hi dharm,291
2056,17.48922,78.51726,nagadevatha temple,291
1616,17.47862,78.51113,lal bazar,291
1458,17.47257,78.50997,thirumalagiri,291
1038,17.45873,78.50014,Karkhana,291
1040,17.44746,78.49645,JBS,291
812,17.44316,78.49619,patnY,291
3846,17.43602,78.50027,Secunderabad Gurudwara,291

