480,17.34873,78.54901,lb nagar,1057
1815,17.35324,78.55563,kamineni,1057
994,17.36596,78.55697,alkapuri,1057
1817,17.36906,78.55718,snehapuri colony ,1057
995,17.37743,78.55763,nagole,1057
996,17.3964,78.55911,saraswathi nagar,1057
997,17.40227,78.55901,uppal x Road,1057
1819,17.40583,78.55541,survey of india ,1057
1821,17.41487,78.54583,ngri ,1057
1385,17.42121,78.53942,habsiguda,1057
1824,17.42628,78.53133,tarnaka ,1057
1285,17.43407,78.52089,Mettuguda,1057
1286,17.43519,78.51428,Alagadda Baavi,1057
2082,17.43316,78.50713,Chilkalguda,1057
1398,17.43478,78.50508,rethifile busstation,1057
787,17.43451,78.50125,Secunderabad,1057
1587,17.4429,78.496,PAtny,1057
790,17.4431,78.48618,Paradise x road,1057
854,17.44332,78.48218,Anand Theater,1057
855,17.44345,78.47596,Police Line,1057
791,17.44394,78.47126,Prakash Nagar,1057
857,17.44474,78.46559,Shoppers Stop,1057
792,17.44398,78.46142,ShyamLal,1057
868,17.44243,78.45904,Begumpet Public School,1057
793,17.43375,78.45587,RJ College,1057
867,17.42906,78.45561,Bluemoon Hotel,1057
794,17.42613,78.45083,Panjagutta,1057
406,17.42646,78.43832,Tv9/Masjeed,1057
1047,17.42501,78.43386,Sagar Society,1057
374,17.42357,78.42773,LV Prasad,1057
334,17.42869,78.41307,Jubilee Hills Checkpost,1057
314,17.42979,78.41068,Usha kiran,1057
332,17.43111,78.4074,Peddamma Temple,1057
331,17.43944,78.39594,Madhapur PS,1057
317,17.44093,78.39126,Madhapur petrol bunk,1057
318,17.44648,78.38487,Madhapur Image Hospital,1057
327,17.4511,78.38132,Hitech City,1057
319,17.45238,78.38021,Hitech Shilparamam,1057
320,17.45547,78.37764,Hitex Kaman,1057
321,17.45771,78.37153,Satyam/Jayabheri,1057
1051,17.45821,78.36601,kothaguda,1057
2023,17.45181,78.36373,Anjaiah nagar,1057
771,17.43903,78.36302,Gachibowli X Road,1057
912,17.44091,78.36,Indira Nagar,1057
1557,17.44469,78.35262,IIIt,1057
1255,17.43664,78.34735,infosys,1057
1256,17.42547,78.34045,wipro circle,1057
2962,17.42201,78.3383,icici,1057
1259,17.42108,78.33763,capgemini,1057
3767,17.41919,78.33645,Infotech,1057
1266,17.4202,78.34743,Waverock,1057

