1412,17.52482,78.42328,Gajularamaram,190
1606,17.52233,78.42982,usha mullapudi,190
1607,17.52078,78.43167,hal colony,190
1608,17.518,78.43614,srinivas nagar,190
1609,17.51548,78.43971,sanjay gandhi nagar,190
1082,17.51025,78.44798,shapur x road,190
1086,17.49544,78.45234,Chintal,190
1087,17.49111,78.45137,ganesh nagar,190
1088,17.48581,78.44992,idpl colony,190
1350,17.48144,78.44911,IDPL Water Tank,190
1604,17.46734,78.44616,bala nagar,190
847,17.4637,78.4532,shobana,190
848,17.4628,78.46214,ferozguda,190
849,17.46395,78.47263,bowenpally,190
850,17.45638,78.48384,tad bund,190
811,17.44338,78.48793,paradise,190
812,17.44316,78.49619,patnY,190
787,17.43451,78.50125,Secunderabad,190

