436,17.32476,78.5662,Ngos colony,581
3000,17.32942,78.56563,government hospital,581
3001,17.32938,78.5688,red tank,581
2498,17.33132,78.56911,ganesh temple,581
1130,17.33294,78.55287,panama godown,581
3014,17.33939,78.56613,Vishnu Theatre,581
440,17.3427,78.55644,Chintalakunta Checkpost  ,581
2513,17.34639,78.55151,lb nagar ring road,581
959,17.34578,78.55033,LB NAgar,581
443,17.35576,78.54536,Ntr Nagar,581
444,17.36266,78.54357,Dwaraka Nagar,581
445,17.36703,78.54058,Kothapet,581
463,17.36824,78.53557,Fruit market,581
2446,17.36829,78.53228,Chaitanyapuri,581
485,17.36852,78.52475,Dilsukh Nagar,581
464,17.36949,78.51625,TV TOWER,581
465,17.37191,78.51014,Malakpet Super Bazaar,581
466,17.37296,78.5059,Chermas,581
467,17.37475,78.4989,Nalgonda X Road,581
1120,17.37717,78.4925,ChaderGhat,581
495,17.38475,78.48753,Koti Womens College,581
300,17.38299,78.48285,medical college,581
301,17.38781,78.47613,Abids GPO,581
487,17.38903,78.4734,Annapurna Hotel,581
302,17.39499,78.47036,Nampally Public Garden,581
303,17.39992,78.47028,Assembly,581
304,17.40322,78.46536,Lakdikapool,581
352,17.40287,78.4582,Mahavir Hospital,581
306,17.40429,78.45185,Masab Tank,581
800,17.39876,78.44937,NMDC,581
761,17.39798,78.44341,SD Hospital,581
762,17.39473,78.43841,Mehdipatnam,581
763,17.39598,78.42742,Nanal nagar,581
1152,17.37825,78.42094,lunger house,581
1154,17.37096,78.40469,t k bridge,581
1155,17.36482,78.39577,sun city,581
1156,17.35933,78.38764,bandlaguda X road,581
1157,17.35211,78.37652,kali mandir,581
1158,17.35085,78.35804,golden form,581
1159,17.35291,78.33073,gandipet x road,581
1160,17.34402,78.32465,aziz nagar x road,581
1161,17.3391,78.31149,himayat sagar x road,581
1162,17.35735,78.29988,Chilkur,581

