398,17.495,78.31592,lingampally,889
906,17.48287,78.32048,lingampally railway station,889
908,17.47653,78.32493,alind,889
1061,17.46875,78.3311,hcu depot,889
909,17.46162,78.33612,hcu main gate,889
910,17.45999,78.33768,masjid banda,889
1064,17.45163,78.34518,gachibowli stadium,889
911,17.44493,78.35318,iiit,889
913,17.44101,78.36046,indira nagar,889
915,17.43836,78.36443,gachibowli X road,889
916,17.43528,78.36809,telecom nagar,889
917,17.428,78.37538,nccb,889
918,17.42253,78.38252,khajaguda x road,889
919,17.41309,78.39499,darga,889
1067,17.40611,78.4039,sheikpetnala,889
920,17.40345,78.40937,brindavan colony,889
802,17.39863,78.41693,tolichowki,889
803,17.39633,78.42721,nanal nagar,889
1065,17.39623,78.4306,rethibowli,889
804,17.39505,78.44017,mehdipatnam,889

