2088,17.34733,78.55148,LB Nagar Ring Road,1112
1815,17.35324,78.55563,kamineni,1112
994,17.36596,78.55697,alkapuri,1112
1817,17.36906,78.55718,snehapuri colony ,1112
995,17.37743,78.55763,nagole,1112
996,17.3964,78.55911,saraswathi nagar,1112
997,17.40227,78.55901,uppal x Road,1112
1819,17.40583,78.55541,survey of india ,1112
1821,17.41487,78.54583,ngri ,1112
1385,17.42121,78.53942,habsiguda,1112
1824,17.42628,78.53133,tarnaka ,1112
1285,17.43407,78.52089,Mettuguda,1112
1286,17.43519,78.51428,Alagadda Baavi,1112
1398,17.43478,78.50508,rethifile busstation,1112
1586,17.44053,78.49793,clock tower,1112
1001,17.44949,78.49643,jbs,1112
1003,17.46043,78.50042,karkhana,1112
1444,17.46682,78.50582,Hanuman temple,1112
1614,17.47335,78.50995,Thirumalagiri,1112
1615,17.47938,78.51081,Lal bazar,1112
1446,17.49384,78.51244,Lothkunta,1112
1617,17.50236,78.51402,Alwal,1112
1667,17.51328,78.52046,lakadawala,1112
1676,17.51925,78.51626,bolaram,1112
1678,17.5287,78.51833,risala bazar,1112
1679,17.5272,78.5225,water Tank ,1112
1670,17.53497,78.52398,koteshwar temple,1112
1671,17.5428,78.5316,c i s f,1112
1659,17.54684,78.53541,Hakimpet Depot,1112

