3843,17.42189,78.33239,FLAG STONE TOWERS,1024
2961,17.41954,78.33623,infotech,1024
1269,17.42211,78.338,ICICI,1024
1270,17.42606,78.34056,Wipro circle,1024
1271,17.43681,78.34723,Infosys,1024
911,17.44493,78.35318,iiit,1024
913,17.44101,78.36046,indira nagar,1024
915,17.43836,78.36443,gachibowli X road,1024
916,17.43528,78.36809,telecom nagar,1024
1558,17.42843,78.37466,Hitech X Road,1024
503,17.44146,78.37708,raheja mindspace,1024
419,17.4472,78.37793,cyber peral,1024
410,17.45087,78.38186,hitech City,1024
2242,17.44659,78.38512,Image Hospital,1024
329,17.44111,78.39139,madhapur petrol bunk,1024
316,17.43933,78.39641,madhapur ps,1024
314,17.42979,78.41068,Usha kiran,1024
315,17.432,78.40704,peddamma temple,1024
578,17.42664,78.41652,jubilee hills checkpost,1024
405,17.42367,78.42744,lv prasad,1024
373,17.42722,78.43943,tv9/masjeed,1024
490,17.42729,78.44509,andhrajyothi,1024
806,17.42665,78.4513,panjagutta,1024
1059,17.43553,78.45484,greenlands,1024
808,17.44251,78.4587,begumpet public school,1024
859,17.44508,78.4654,shoppers stop,1024
810,17.44422,78.47192,prakash nagar,1024
860,17.44373,78.47615,police line,1024
861,17.44353,78.4826,anand theater,1024
811,17.44338,78.48793,paradise,1024
812,17.44316,78.49619,patnY,1024
815,17.43463,78.50146,secunderabad,1024
1398,17.43478,78.50508,rethifile busstation,1024
1287,17.43552,78.51428,alagadda baavi,1024
1288,17.4343,78.52111,mettuguda,1024
1793,17.42582,78.53287,Tarnaka,1024
1388,17.42127,78.53981,Habsiguda,1024
1794,17.41491,78.54645,NGRI,1024
1795,17.40447,78.55707,Survey of india,1024
953,17.40277,78.55875,UPPAL X ROAD,1024
955,17.39449,78.55935,Saraswathi nagar,1024
957,17.37571,78.55788,Nagole,1024
1797,17.36884,78.55743,Snehapuri colony,1024
958,17.36388,78.55743,Alkapuri,1024
1798,17.35244,78.55563,Kamineni,1024
442,17.35008,78.54759,Lb Nagar,1024

