381,17.49499,78.31719,LingamPally,267
399,17.49516,78.32285,chanda nagar,267
400,17.49529,78.33217,gangaram ,267
401,17.49529,78.34075,deepthisri Nagar/ madinaguda,267
459,17.49451,78.35235,allwyn x road,267
460,17.49599,78.35819,miyapur,267
865,17.49676,78.36197,miyapur cross road,267
862,17.49954,78.38332,hydernagar,267
842,17.49845,78.39123,nizampet x road,267
841,17.49593,78.39727,jntu,267
843,17.49447,78.40068,KPHB main road,267
844,17.48346,78.4132,kukatpally,267
873,17.47162,78.42642,moosapet,267
874,17.46707,78.42906,bharat nagar,267
875,17.453,78.43559,erragadda,267
876,17.4461,78.4392,esi hospital,267
877,17.44026,78.44251,sr nagar,267
1056,17.43715,78.44391,mythrivanam,267
878,17.43162,78.448,ameerpet,267
879,17.42356,78.4544,nims hospital,267
880,17.41947,78.45689,erramanzil,267
881,17.41629,78.45771,khairatabad rto office,267
882,17.41242,78.4607,KhairatabaD,267
343,17.40593,78.46313,lakdikapool,267
344,17.40714,78.4663,telephone bhavan,267
883,17.40807,78.47198,secretariat,267
884,17.40635,78.47817,liberty,267
885,17.40328,78.48265,himayat nagar,267
888,17.4003,78.49059,narayanaguda,267
956,17.39593,78.49717,barkathapura,267
447,17.39553,78.50222,fever hospital,267
924,17.39421,78.5083,tilak nagar,267
887,17.39174,78.51236,6 number,267
929,17.39234,78.51688,amberpet,267
930,17.3927,78.51962,amberpet gandhi statue,267
932,17.39653,78.52933,t v studio,267
934,17.39956,78.53708,ramanthapur public school,267
935,17.40117,78.54349,church,267
936,17.40137,78.54997,modern bakery,267
937,17.40159,78.55916,uppal x road,267
939,17.40165,78.56838,uppal bus stop,267

