787,17.43451,78.50125,Secunderabad,812
789,17.44295,78.49387,Patny,812
790,17.4431,78.48618,Paradise x road,812
854,17.44332,78.48218,Anand Theater,812
855,17.44345,78.47596,Police Line,812
791,17.44394,78.47126,Prakash Nagar,812
857,17.44474,78.46559,Shoppers Stop,812
792,17.44398,78.46142,ShyamLal,812
868,17.44243,78.45904,Begumpet Public School,812
1190,17.43514,78.45515,rj college,812
1063,17.43558,78.45208,Lalbungalow,812
1062,17.43458,78.44797,Ameerpet,812
900,17.43752,78.44342,Mythrivanam,812
901,17.44305,78.44067,SR Nagar,812
902,17.44799,78.4378,ESI Hospital,812
903,17.4566,78.4336,Erragadda,812
904,17.46707,78.4287,Bharat Nagar,812
905,17.47027,78.42707,Moosapet,812
836,17.48457,78.41178,Kukatpally,812
837,17.49404,78.40079,KPHB Main Road,812
838,17.49646,78.39417,JNTU,812
839,17.49837,78.38941,Nizampet X road,812

