804,17.39505,78.44017,mehdipatnam,896
816,17.39873,78.44518,sd hospital,896
817,17.39888,78.4497,nmdc,896
306,17.40429,78.45185,Masab Tank,896
307,17.40785,78.45095,Pension Office,896
372,17.41321,78.45014,Care Hospital,896
510,17.419,78.44786,Water Tank ,896
806,17.42665,78.4513,panjagutta,896
1190,17.43514,78.45515,rj college,896
808,17.44251,78.4587,begumpet public school,896
810,17.44422,78.47192,prakash nagar,896
811,17.44338,78.48793,paradise,896
812,17.44316,78.49619,patnY,896
813,17.44116,78.50558,sangeeth,896
1574,17.43695,78.50511,secunderabaD,896
1287,17.43552,78.51428,alagadda baavi,896
2026,17.43652,78.51935,railway hospital,896
2027,17.43946,78.52546,new bridge,896
2029,17.44226,78.53253,mirzal guda,896
2030,17.44605,78.53551,sairam theatre,896
2031,17.44986,78.53572,malkajgiri,896
2033,17.45821,78.5366,anand bagh,896
2034,17.46087,78.53543,safilguda,896
2035,17.46521,78.53861,krupa complex,896
2036,17.46935,78.53896,vinayaka nagar,896
2037,17.47463,78.53812,old ps,896
1009,17.4823,78.53714,neredmet x road,896
1011,17.48364,78.54995,sainikpuri,896
1012,17.48159,78.55459,rukmini puram,896
1013,17.47951,78.55832,a s rao nagar,896
1014,17.47753,78.56294,radhika,896
1015,17.47235,78.5697,ecil x road,896

