402,17.49323,78.35189,allwyn x road,741
403,17.4864,78.3581,hafeezpet ,741
499,17.47581,78.36326,cr foundation,741
456,17.46529,78.3675,kondapur,741
325,17.45886,78.367,kothaguda x road,741
489,17.45815,78.37094,satyam/jayabheri,741
326,17.45593,78.3776,hitex kaman,741
410,17.45087,78.38186,hitech City,741
328,17.44389,78.38726,madhapur nift,741
329,17.44111,78.39139,madhapur petrol bunk,741
316,17.43933,78.39641,madhapur ps,741
315,17.432,78.40704,peddamma temple,741
333,17.43014,78.41156,usha kiran,741
1055,17.42697,78.41573,jubilee hills checkpost,741
974,17.43086,78.42086,venkatagiri,741
1218,17.43023,78.42519,srinagar x road,741
975,17.43262,78.42624,krishna nagar,741
976,17.43685,78.42793,yousufguda checkpost,741
977,17.43667,78.43215,yousufguda basti,741
978,17.44134,78.4319,krishna kanth park,741
979,17.44432,78.43308,kalyan nagar,741
877,17.44026,78.44251,sr nagar,741
1056,17.43715,78.44391,mythrivanam,741
1057,17.4347,78.44873,ameerpet,741
1058,17.43573,78.45191,lalbungalow,741
1059,17.43553,78.45484,greenlands,741
808,17.44251,78.4587,begumpet public school,741
809,17.44436,78.46142,shyamlal,741
859,17.44508,78.4654,shoppers stop,741
810,17.44422,78.47192,prakash nagar,741
860,17.44373,78.47615,police line,741
861,17.44353,78.4826,anand theater,741
1212,17.44358,78.48673,Paradise X Road,741
1213,17.4404,78.48822,ParadisE,741
1203,17.43572,78.48872,James Street,741
1204,17.42969,78.4883,Ranigunj,741
1205,17.42505,78.48969,Kavadiguda,741
1206,17.42362,78.49463,Praga tools,741
1207,17.42141,78.49877,Kalpana,741
1208,17.4188,78.49984,Musheerabad Police station,741
1209,17.41514,78.49816,Raja Delux,741
1214,17.40862,78.49762,RTC X ROAD,741
354,17.40201,78.49511,Chikkadapalli,741
355,17.39883,78.49402,Narayanaguda,741
356,17.39591,78.49085,YMCA,741
357,17.39057,78.48898,Kachiguda X Road,741
1210,17.38793,78.48727,Sultana Bazar,741
1211,17.38544,78.48727,Koti Maternity Hospital,741
749,17.37774,78.48277,MGBS,741

