1659,17.54684,78.53541,Hakimpet Depot,212
1661,17.54257,78.53191,C I S F ,212
1662,17.5364,78.52423,Koteshwar Temple,212
1672,17.52716,78.52229,Water Tank,212
1673,17.52845,78.51786,Risala Bazar,212
1674,17.52168,78.51792,Contonment Hospital,212
1675,17.51753,78.51666,Bolaram Bazar,212
1665,17.51288,78.52037,Lakadawala,212
1456,17.50157,78.51403,alwal,212
1457,17.4918,78.51282,lothkunta,212
1616,17.47862,78.51113,lal bazar,212
1458,17.47257,78.50997,thirumalagiri,212
1459,17.46598,78.50526,hanuman temple,212
1038,17.45873,78.50014,Karkhana,212
1040,17.44746,78.49645,JBS,212
1587,17.4429,78.496,PAtny,212
1230,17.43563,78.49382,Bata,212
1589,17.4309,78.49264,Bible house,212
1169,17.42852,78.48835,boats club,212
1370,17.42187,78.48493,d b r mills,212
1682,17.40976,78.47594,Mini tankbund,212
894,17.40764,78.47116,Secretariat,212
895,17.40594,78.4673,AG office,212
304,17.40322,78.46536,Lakdikapool,212
342,17.40279,78.45826,ac guard,212
305,17.40333,78.45635,Mahavir Hospital JNTU,212
800,17.39876,78.44937,NMDC,212
761,17.39798,78.44341,SD Hospital,212
762,17.39473,78.43841,Mehdipatnam,212

