1243,17.37847,78.48182,CBS,238
301,17.38781,78.47613,Abids GPO,238
302,17.39499,78.47036,Nampally Public Garden,238
304,17.40322,78.46536,Lakdikapool,238
492,17.40477,78.46104,bjr college,238
1344,17.40897,78.46044,shadan college,238
896,17.4146,78.45837,Khairatabad,238
897,17.42037,78.45603,Erramanzil,238
898,17.42308,78.45439,NIMS Hospital,238
899,17.43181,78.44748,Ameerpet,238
900,17.43752,78.44342,Mythrivanam,238
901,17.44305,78.44067,SR Nagar,238
902,17.44799,78.4378,ESI Hospital,238
903,17.4566,78.4336,Erragadda,238
904,17.46707,78.4287,Bharat Nagar,238
905,17.47027,78.42707,Moosapet,238
836,17.48457,78.41178,Kukatpally,238
837,17.49404,78.40079,KPHB Main Road,238
838,17.49646,78.39417,JNTU,238
839,17.49837,78.38941,Nizampet X road,238
840,17.49927,78.38363,Hydernagar,238
864,17.49647,78.36228,Miyapur Cross Road,238
458,17.49574,78.35783,Miyapur,238
863,17.49382,78.34995,Allwyn X Road,238
378,17.49502,78.34029,Deepthisri Nagar/ madinaguda,238
379,17.49497,78.33037,Gangaram,238
380,17.49499,78.32286,Chanda Nagar,238
381,17.49499,78.31719,LingamPally,238
451,17.49746,78.31415,Jyothi nagar,238
452,17.50423,78.30876,Ashok nagar,238
450,17.50876,78.30069,Mandal Office,238
387,17.51371,78.28783,Rc Puram,238
388,17.51885,78.27843,Icrisat,238
390,17.52849,78.26405,patancheru,238

