1762,17.3525,78.53555,Saroor Nagar,980
1790,17.35745,78.53614,Venkateswara Colony,980
1728,17.36253,78.53935,huda colony ,980
2445,17.36728,78.53972,Kothapet x road,980
463,17.36824,78.53557,Fruit market,980
2446,17.36829,78.53228,Chaitanyapuri,980
485,17.36852,78.52475,Dilsukh Nagar,980
1758,17.37118,78.51478,musharam bagh,980
1780,17.37623,78.51461,sripuram colony,980
1703,17.3823,78.51813,ali cafe,980
2087,17.39123,78.51613,amberpet,980
889,17.3918,78.51082,6 Number,980
1843,17.39853,78.51239,syndicate bank,980
1847,17.40441,78.51506,shivam,980
1327,17.40478,78.51234,SVES High School,980
923,17.40802,78.51165,RamNagar Gundu,980
922,17.4105,78.50698,Ramnagar X Road,980
353,17.40566,78.49948,RTC X Road / Bus Bhavan,980
1188,17.40736,78.49667,rtc x road,980
1163,17.41589,78.49845,raja delux,980
1164,17.42011,78.50028,musheerabad police station,980
1443,17.42498,78.50177,Gandhi Hospital,980
4103,17.43471,78.50484,RethiFile busstation,980

