398,17.495,78.31592,lingampally,100
906,17.48287,78.32048,lingampally railway station,100
908,17.47653,78.32493,alind,100
1061,17.46875,78.3311,hcu depot,100
909,17.46162,78.33612,hcu main gate,100
910,17.45999,78.33768,masjid banda,100
1064,17.45163,78.34518,gachibowli stadium,100
911,17.44493,78.35318,iiit,100
913,17.44101,78.36046,indira nagar,100
915,17.43836,78.36443,gachibowli X road,100
916,17.43528,78.36809,telecom nagar,100
917,17.428,78.37538,nccb,100
918,17.42253,78.38252,khajaguda x road,100
919,17.41309,78.39499,darga,100
1067,17.40611,78.4039,sheikpetnala,100
920,17.40345,78.40937,brindavan colony,100
802,17.39863,78.41693,tolichowki,100
803,17.39633,78.42721,nanal nagar,100
1065,17.39623,78.4306,rethibowli,100
804,17.39505,78.44017,mehdipatnam,100
816,17.39873,78.44518,sd hospital,100
817,17.39888,78.4497,nmdc,100
352,17.40287,78.4582,Mahavir Hospital,100
492,17.40477,78.46104,bjr college,100
344,17.40714,78.4663,telephone bhavan,100
883,17.40807,78.47198,secretariat,100
884,17.40635,78.47817,liberty,100
885,17.40328,78.48265,himayat nagar,100
888,17.4003,78.49059,narayanaguda,100
956,17.39593,78.49717,barkathapura,100
447,17.39553,78.50222,fever hospital,100
924,17.39421,78.5083,tilak nagar,100
887,17.39174,78.51236,6 number,100
929,17.39234,78.51688,amberpet,100
930,17.3927,78.51962,amberpet gandhi statue,100
931,17.39401,78.52313,irani hotel,100
932,17.39653,78.52933,t v studio,100
933,17.39793,78.53267,ramanthapur colony,100
934,17.39956,78.53708,ramanthapur public school,100
935,17.40117,78.54349,church,100
936,17.40137,78.54997,modern bakery,100
937,17.40159,78.55916,uppal x road,100
938,17.40162,78.56558,uppal gandhi statue,100
939,17.40165,78.56838,uppal bus stop,100

