2140,17.40095,78.56045,UPPAL x road,101
955,17.39449,78.55935,Saraswathi nagar,101
957,17.37571,78.55788,Nagole,101
1797,17.36884,78.55743,Snehapuri colony,101
958,17.36388,78.55743,Alkapuri,101
3795,17.35967,78.55775,rajiv gandhi Nagar,101
1798,17.35244,78.55563,Kamineni,101
959,17.34578,78.55033,LB NAgar,101
960,17.3415,78.54605,Sagar Ring Road,101
1761,17.33734,78.53571,tkr kaman,101
961,17.33751,78.5313,Gayathri Nagar,101
3793,17.33967,78.52344,manda mallamma,101
962,17.34229,78.5151,Champapet X Road,101
1820,17.34319,78.50648,Owaisi Hospital ,101
963,17.34,78.50177,Pisalbanda,101
1850,17.33706,78.49708,drdl,101
1723,17.33178,78.49025,Baba Nagar,101
1718,17.33007,78.48589,Pool Bagh,101
3799,17.32871,78.48274,Dlrl,101
964,17.32753,78.4792,CHandrayanagutta,101
965,17.32208,78.46879,Hashamabad,101
966,17.31635,78.46633,BAndlaguda,101
3801,17.31437,78.45913,Moghal College,101
3800,17.31512,78.45796,Palle Cheruvu,101
967,17.31444,78.44377,Mailardev pally,101
1424,17.31789,78.43747,Durga Nagar,101
968,17.32254,78.43049,Aramghar,101
969,17.33274,78.42644,Weaker Section Colony,101
2249,17.3419,78.42255,laldabha,101
2250,17.34568,78.41564,dairy farm,101
970,17.35643,78.42247,Upparpally X Road,101
971,17.36445,78.42809,Hyderguda X Road,101
2246,17.37721,78.42919,ring road,101
972,17.38286,78.42932,Jyothi Nagar,101
1556,17.39566,78.4307,Rethibowli,101
804,17.39505,78.44017,mehdipatnam,101

