1965,17.32901,78.27324,moinabad,631
1966,17.32997,78.28266,radha soami satsang,631
1967,17.33156,78.29709,jbit,631
1161,17.3391,78.31149,himayat sagar x road,631
1179,17.34429,78.32458,Aziz Nagar X Road,631
1180,17.35322,78.33067,Gandipet X Road,631
1181,17.35111,78.35807,Golden Form,631
1968,17.35119,78.3636,Appa,631
1182,17.35249,78.37688,Kali Mandir,631
1183,17.35972,78.38798,Bandlaguda X Road,631
1184,17.36487,78.39548,Sun City,631
1185,17.36832,78.40081,Hydersha kot,631
1186,17.37814,78.4206,Lunger House,631
803,17.39633,78.42721,nanal nagar,631
804,17.39505,78.44017,mehdipatnam,631
816,17.39873,78.44518,sd hospital,631
817,17.39888,78.4497,nmdc,631
352,17.40287,78.4582,Mahavir Hospital,631
492,17.40477,78.46104,bjr college,631
343,17.40593,78.46313,lakdikapool,631
344,17.40714,78.4663,telephone bhavan,631
883,17.40807,78.47198,secretariat,631
884,17.40635,78.47817,liberty,631
885,17.40328,78.48265,himayat nagar,631
888,17.4003,78.49059,narayanaguda,631
956,17.39593,78.49717,barkathapura,631
447,17.39553,78.50222,fever hospital,631
924,17.39421,78.5083,tilak nagar,631
887,17.39174,78.51236,6 number,631
929,17.39234,78.51688,amberpet,631
930,17.3927,78.51962,amberpet gandhi statue,631
931,17.39401,78.52313,irani hotel,631
932,17.39653,78.52933,t v studio,631
934,17.39956,78.53708,ramanthapur public school,631
935,17.40117,78.54349,church,631
936,17.40137,78.54997,modern bakery,631
937,17.40159,78.55916,uppal x road,631
938,17.40162,78.56558,uppal gandhi statue,631
939,17.40165,78.56838,uppal bus stop,631

