804,17.39505,78.44017,mehdipatnam,1227
816,17.39873,78.44518,sd hospital,1227
817,17.39888,78.4497,nmdc,1227
352,17.40287,78.4582,Mahavir Hospital,1227
344,17.40714,78.4663,telephone bhavan,1227
883,17.40807,78.47198,secretariat,1227
1683,17.41002,78.47597,mini tankbund,1227
1380,17.42263,78.48529,D B R Mills,1227
1381,17.42898,78.48897,Boats Club,1227
1168,17.43101,78.49225,bible house,1227
1227,17.4352,78.49327,bata,1227
2095,17.43935,78.49494,clock tower,1227
2096,17.44126,78.50349,Sangeeth,1227
1287,17.43552,78.51428,alagadda baavi,1227
2026,17.43652,78.51935,railway hospital,1227
2027,17.43946,78.52546,new bridge,1227
2028,17.43916,78.52867,lala guda,1227
2029,17.44226,78.53253,mirzal guda,1227
2030,17.44605,78.53551,sairam theatre,1227
2031,17.44986,78.53572,malkajgiri,1227
1433,17.48153,78.57598,kushaiguda,1227
2178,17.48018,78.58178,Nagarjuna nagar,1227
2150,17.48238,78.59471,Vijaya Hospital,1227
2151,17.48788,78.60086,Nagaram,1227
3865,17.50191,78.58917,Dammaiguda,1227

