3659,17.49906,78.47715,suchitra,625
3660,17.50274,78.4846,layola jr college,625
3661,17.50497,78.48784,layola acadamy,625
3662,17.50596,78.4907,bhel quarters,625
3663,17.50657,78.49459,pvr garden,625
3664,17.50661,78.49787,reliance,625
3665,17.50818,78.50167,father balaih colony,625
1449,17.50891,78.5039,indira gandhi statue,625
1451,17.50613,78.50486,Ambedkar,625
1455,17.50323,78.5114,Alwal Police station,625
1456,17.50157,78.51403,alwal,625
1457,17.4918,78.51282,lothkunta,625
1616,17.47862,78.51113,lal bazar,625
1458,17.47257,78.50997,thirumalagiri,625
1459,17.46598,78.50526,hanuman temple,625
1038,17.45873,78.50014,Karkhana,625
1039,17.45577,78.49862,Vikrampuri,625
1040,17.44746,78.49645,JBS,625
812,17.44316,78.49619,patnY,625
787,17.43451,78.50125,Secunderabad,625

